Location,Date,Doy,Tmax,Tmin,Radiation,ET0,GrowingDegreeDaysRate,GrowingDegreeDays,FloweringDOY,MaturityDOY,Trate,cumT,LightInterception, LeafAreaIndex, AGBrate, AGBstate,Yield
Badajoz,5/11/1999 12:00:00 AM,131, 31.26, 12.53, 30.6, 7.96135708061921, 11.895, 79.475, 0, 0,0.00559448190687811,0.0233049019120079,0.0107513797344432,0.000405903140758478,0.156116592599415,0.156116592599415,0
Badajoz,5/12/1999 12:00:00 AM,132, 33.34, 14, 30.5, 8.47380502625469, 13.67, 93.145, 0, 0,0.00837012556275431,0.0316750274747622,0.0150634118246193,0.000976505741714714,0.219462538829321,0.375579131428736,0
Badajoz,5/13/1999 12:00:00 AM,133, 29.16, 14.63, 26.2, 5.88991864420347, 11.895, 105.04, 0, 0,0.00842496234704608,0.0400999898218083,0.0187382905288379,0.00186285572274009,0.340903838855915,0.716482970284651,0
Badajoz,5/14/1999 12:00:00 AM,134, 27.7, 13.36, 25.8, 5.53954024439087, 10.53, 115.57, 0, 0,0.0112022603085554,0.0513022501303637,0.0260868504614059,0.00304856790167863,0.456043145745592,1.17252611603024,0
Badajoz,5/15/1999 12:00:00 AM,135, 23.9, 8.8, 26.6, 5.17781347154253, 6.35, 121.92, 0, 0,0.0147338975921055,0.0660361477224692,0.0378462528733436,0.00469927858175025,0.634888723104466,1.80741483913471,0
Badajoz,5/16/1999 12:00:00 AM,136, 20.01, 8.66, 22.9, 3.53267194876313, 4.335, 126.255, 0, 0,0.0142679997999196,0.0803041475223888,0.0462450519262845,0.00709409484794324,0.921083179304999,2.72849801843971,0
Badajoz,5/17/1999 12:00:00 AM,137, 16.59, 9.62, 8.9, 1.00084731440541, 3.105, 129.36, 0, 0,0.00549968586497353,0.0858038333873623,0.0244528828192657,0.0100203661212087,1.12548895125595,3.85398696969566,0
Badajoz,5/18/1999 12:00:00 AM,138, 18.35, 9.08, 21, 2.82697662230759, 3.715, 133.075, 0, 0,0.0177085763872425,0.103512409774605,0.0657734664654809,0.0115676834138048,0.595122035613878,4.44910900530954,0
Badajoz,5/19/1999 12:00:00 AM,139, 20.32, 7.32, 17.2, 2.8154247502433, 3.82, 136.895, 0, 0,0.0234523308067315,0.126964740581336,0.071637519319407,0.0157296639380743,1.60076174010364,6.04987074541318,0
Badajoz,5/20/1999 12:00:00 AM,140, 23.96, 7.16, 31.6, 6.38114487399973, 5.56, 142.455, 0, 0,0.0674808650488101,0.194445605630146,0.167085638835042,0.020262707066808,1.74347812643607,7.79334887184925,0
Badajoz,5/21/1999 12:00:00 AM,141, 28.55, 9.39, 31.8, 7.72064254966456, 8.97, 151.425, 0, 0,0.121922199738852,0.316367805368998,0.251088295226408,0.0308354685781924,4.06644673514784,11.8597956069971,0
Badajoz,5/22/1999 12:00:00 AM,142, 30.14, 11.96, 30.9, 7.71934884980272, 11.05, 162.475, 0, 0,0.180418337281519,0.496786142650517,0.361100834440292,0.0462993689604488,5.94765399317554,17.8074496001726,0
Badajoz,5/23/1999 12:00:00 AM,143, 32.45, 13.11, 29.9, 8.11636095238756, 12.78, 175.255, 0, 0,0.269389096212514,0.766175238863032,0.496203534071802,0.0665083771598998,7.77269546132729,25.5801450614999,0
Badajoz,5/24/1999 12:00:00 AM,144, 34.18, 14.94, 31.7, 8.98233028938982, 14.56, 189.815, 0, 0,0.40557722540848,1.17175246427151,0.715671637049221,0.0914078704996228,9.57672820758579,35.1568732690857,0
Badajoz,5/25/1999 12:00:00 AM,145, 35.11, 15.41, 27.3, 7.9808883472617, 15.26, 205.075, 0, 0,0.489878107987117,1.66163057225863,0.837856123663031,0.125692120272466,13.1862499126319,48.3431231817176,0
Badajoz,5/26/1999 12:00:00 AM,146, 28.3, 15.85, 23.9, 4.95054163844356, 12.075, 217.15, 0, 0,0.415901381657133,2.07753195391576,1.00393489718537,0.17450247607661,18.7732137708248,67.1163369525424,0
Badajoz,5/27/1999 12:00:00 AM,147, 26.55, 13.58, 19.9, 3.98253089504887, 10.065, 227.215, 0, 0,0.451307298148039,2.5288392520638,1.12755123184497,0.239546163146629,25.016802719238,92.1331396717804,0
Badajoz,5/28/1999 12:00:00 AM,148, 29.54, 14.43, 30, 6.91294994774458, 11.985, 239.2, 0, 0,0.982411452893782,3.51125070495758,2.13167633279546,0.305562878332112,25.3910443021088,117.524183973889,0
Badajoz,5/29/1999 12:00:00 AM,149, 23.35, 12.51, 16.8, 2.84920330330542, 7.93, 247.13, 0, 0,0.552776201769651,4.06402690672723,1.62969068914046,0.43036986302187,48.0026864191378,165.526870393027,0
Badajoz,5/30/1999 12:00:00 AM,150, 27.94, 10.29, 28.9, 6.71328897543939, 9.115, 256.245, 0, 0,1.55453081839209,5.61855772511932,3.34604549393696,0.525786215757682,36.6985972060817,202.225467599109,0
Badajoz,5/31/1999 12:00:00 AM,151, 33.1, 13.46, 27, 7.49304759007012, 13.28, 269.525, 0, 0,2.23546972545212,7.85402745057144,4.02757902319972,0.707610327898217,69.9323508232825,272.157818422391,0
Badajoz,6/1/1999 12:00:00 AM,152, 27.49, 15.21, 22, 4.43110306030182, 11.35, 280.875, 0, 0,1.67922786044911,9.53325531102055,4.16860231268962,0.95173196144191,93.8929359783434,366.050754400735,0
Badajoz,6/2/1999 12:00:00 AM,153, 27.24, 12.96, 29.7, 6.2830681857236, 10.1, 290.975, 0, 0,2.87314328512039,12.4063985961409,6.79065967817826,1.22133631601511,103.693982528154,469.744736928889,0
Badajoz,6/3/1999 12:00:00 AM,154, 27.42, 10.34, 29.6, 6.69815769653549, 8.88, 299.855, 0, 0,3.77965297758901,16.18605157373,8.35138057398243,1.66052223070129,168.917659494684,638.662396423573,0
Badajoz,6/4/1999 12:00:00 AM,155, 30.96, 10.77, 32.1, 8.48607596968539, 10.865, 310.72, 0, 0,5.63417829231267,21.8202298660426,10.6561103052405,2.17988414937154,199.754584103942,838.416980527515,0
Badajoz,6/5/1999 12:00:00 AM,156, 26.93, 12.38, 30.9, 6.521593670868, 9.655, 320.375, 0, 0,4.94804776799742,26.76827763404,11.7221866116944,2.84257432911657,254.880838363471,1093.29781889099,0
Badajoz,6/6/1999 12:00:00 AM,157, 25.49, 9.35, 32.9, 6.8888618808445, 7.42, 327.795, 0, 0,5.73441116945667,32.5026888034967,13.6932726144305,3.57156246176458,280.380051018466,1373.67786990945,0
Badajoz,6/7/1999 12:00:00 AM,158, 25.36, 9.9, 29.1, 5.98147726170654, 7.63, 335.425, 0, 0,5.32665891386348,37.8293477173602,12.957148176904,4.42312996906524,327.525964346409,1701.20383425586,0
Badajoz,6/8/1999 12:00:00 AM,159, 30.41, 10.69, 30.2, 7.80433291903166, 10.55, 345.975, 0, 0,7.23705887385847,45.0664065912187,14.002425335902,5.24218369819779,315.020665050978,2016.22449930684,0
Badajoz,6/9/1999 12:00:00 AM,160, 31.45, 14.45, 26.6, 6.73035081866901, 12.95, 358.925, 0, 0,6.39845006058174,51.4648566518004,12.6441233300475,6.01809309212346,298.426689971411,2314.65118927825,0
Badajoz,6/10/1999 12:00:00 AM,161, 34.27, 15.62, 31, 8.71080454443691, 14.945, 373.87, 0, 0,8.39553047727627,59.8603871290767,14.9390015278083,6.63675424150852,237.946595917331,2552.59778519558,0
Badajoz,6/11/1999 12:00:00 AM,162, 34.68, 17.57, 27.3, 7.51753493676262, 16.125, 389.995, 0, 0,7.3232572246023,67.183644353679,13.2972393153745,7.31040984165312,259.098307747925,2811.69609294351,0
Badajoz,6/12/1999 12:00:00 AM,163, 35.42, 18.11, 28.4, 7.99569051271589, 16.765, 406.76, 0, 0,7.84045071476372,75.0240950684427,13.9243008433837,7.88237396925481,219.986202923727,3031.68229586724,0
Badajoz,6/13/1999 12:00:00 AM,164, 31.05, 17.89, 27.1, 6.17394660264455, 14.47, 421.23, 0, 0,6.08959368193298,81.1136887503757,13.3648701067236,8.5851682435725,270.305490122186,3301.98778598942,0
Badajoz,6/14/1999 12:00:00 AM,165, 32.63, 16.57, 29, 7.4147275718941, 14.6, 435.83, 0, 0,7.34222054226552,88.4559092926412,14.3582076118886,9.25407999241401,257.27374955443,3559.26153554385,0
Badajoz,6/15/1999 12:00:00 AM,166, 35.15, 17.57, 26.9, 7.56603826333843, 16.36, 452.19, 0, 0,7.51221879888613,95.9681280915273,13.3543261781544,9.89057933584903,244.807439782701,3804.06897532655,0
Badajoz,6/16/1999 12:00:00 AM,167, 36.61, 19.61, 29.7, 8.54462017678904, 18.11, 470.3, 0, 0,8.49766257043484,104.465790661962,14.7683907019935,10.4066238851884,198.47867282282,4002.54764814937,0
Badajoz,6/17/1999 12:00:00 AM,168, 34.08, 15.53, 32.5, 9.07203519332646, 14.805, 485.105, 0, 0,9.03741349151126,113.503204153473,16.1879849567922,11.1359423995179,280.507120895989,4283.05476904536,0
Badajoz,6/18/1999 12:00:00 AM,169, 33.23, 17.96, 32.5, 8.28136395477861, 15.595, 500.7, 0, 0,8.25972789433801,121.762932047811,16.2075449184362,11.8938031502514,291.484904128239,4574.5396731736,0
Badajoz,6/19/1999 12:00:00 AM,170, 35.88, 17.86, 32.1, 9.27046449538785, 16.87, 517.57, 0, 0,9.25332511162627,131.016257159438,16.0203265020312,12.5854196107833,266.006330973834,4840.54600414743,0
Badajoz,6/20/1999 12:00:00 AM,171, 38.2, 19.14, 32.4, 10.078293633307, 18.67, 536.24, 0, 0,10.0644202074259,141.080677366864,16.1776996476338,13.1753280834044,226.887874085017,5067.43387823245,0
Badajoz,6/21/1999 12:00:00 AM,172, 39.74, 20.7, 32.8, 10.5581660965984, 20.22, 556.46, 0, 0,10.546927131763,151.627604498627,16.3825425152802,13.6895362667044,197.772378192323,5265.20625642477,0
Badajoz,6/22/1999 12:00:00 AM,173, 38.94, 20.83, 32.1, 9.96822831084339, 19.885, 576.345, 0, 0,9.96012224858843,161.587726747215,16.0369483026336,14.2280918737161,207.136771927574,5472.34302835235,0
Badajoz,6/23/1999 12:00:00 AM,174, 35.52, 19.57, 30.3, 8.29778367932969, 17.545, 593.89, 0, 0,8.29290624180707,169.880632989022,15.1410948294962,14.8772474948213,249.675238886627,5722.01826723897,0
Badajoz,6/24/1999 12:00:00 AM,175, 34.09, 17.76, 25.3, 6.75115711804484, 15.925, 609.815, 0, 0,6.74835033159053,176.628983320613,12.6447407758365,15.5698579514281,266.38863715645,5988.40690439542,0
Badajoz,6/25/1999 12:00:00 AM,176, 30.25, 15.82, 28.4, 6.56001113966228, 13.035, 622.85, 0, 0,6.55808652300268,183.187069843615,14.1958339161345,16.2670415400298,268.147534077582,6256.55443847301,0
Badajoz,6/26/1999 12:00:00 AM,177, 31.23, 14.14, 31.5, 7.93815933535449, 12.685, 635.535, 0, 0,7.9365973002407,191.123667143856,15.7469007861895,17.0658943488679,307.251080322336,6563.80551879534,0
Badajoz,6/27/1999 12:00:00 AM,178, 30.96, 13.48, 31.6, 7.96757472646585, 12.22, 647.755, 0, 0,7.96657999163624,199.090247135492,15.7980274034637,17.9758290107978,349.974869973061,6913.7803887684,0
Badajoz,6/28/1999 12:00:00 AM,179, 34.38, 15.37, 31.8, 9.01916912351081, 14.875, 662.63, 179, 0,9.01795915261708,208.108206288109,15.8978669279901,17.8320223787115,298.681455596736,7212.46184436514,224.011091697552
Badajoz,6/29/1999 12:00:00 AM,180, 35.96, 16.02, 32, 9.59103602141835, 15.99, 678.62, 179, 0,9.58965420193958,217.697860490049,15.9976948150741,17.6893661996818,278.411394576426,7490.87323894156,432.819637629872
Badajoz,6/30/1999 12:00:00 AM,181, 39.75, 18.41, 32.2, 10.7897714354302, 19.08, 697.7, 179, 0,10.7881029300563,228.485963420105,16.0975103331261,17.5478512700843,218.368534225762,7709.24177316732,596.596038299193
Badajoz,7/1/1999 12:00:00 AM,182, 40.2, 20.9, 30.3, 9.9007957423116, 20.55, 718.25, 179, 0,9.89915337911044,238.385116799216,15.1474868886153,17.4074684599236,190.151840810052,7899.39361397738,739.209918906732
Badajoz,7/2/1999 12:00:00 AM,183, 39.21, 19.97, 31.7, 10.1223081200618, 19.59, 737.84, 179, 0,10.120507929304,248.50562472852,15.8471811741777,17.2682087122443,197.106673138107,8096.50028711548,887.039923760312
Badajoz,7/3/1999 12:00:00 AM,184, 36.36, 17.51, 33.3, 9.88392581658308, 16.935, 754.775, 179, 0,9.88204231320737,258.387667041727,16.6468271381445,17.1300630425463,258.804277550789,8355.30456466627,1081.1431319234
Badajoz,7/4/1999 12:00:00 AM,185, 29.63, 17.47, 21.2, 4.5117370147407, 13.55, 768.325, 179, 0,4.51081627122249,262.89848331295,10.5978367796569,16.9930225382059,342.300383028097,8697.60494769437,1337.86841919448
Badajoz,7/5/1999 12:00:00 AM,186, 30.89, 15.79, 31, 7.40673579330994, 13.34, 781.665, 179, 0,7.40511793065625,270.303601243606,15.4966143154242,16.8570783579003,220.699950936355,8918.30489863073,1503.39338239674
Badajoz,7/6/1999 12:00:00 AM,187, 35.51, 14.69, 32.3, 9.71370382307993, 15.1, 796.765, 179, 0,9.71143404499397,280.0150352886,16.1462262678834,16.7222217310371,288.624441624776,9206.9293402555,1719.86171361533
Badajoz,7/7/1999 12:00:00 AM,188, 39.5, 19.24, 31.6, 10.3427993833521, 19.37, 816.135, 179, 0,10.3402154213875,290.355250709987,15.7960526548445,16.5884439571888,214.542981534501,9421.47232179,1880.7689497662
Badajoz,7/8/1999 12:00:00 AM,189, 41.55, 20.5, 30.5, 10.5830413862023, 21.025, 837.16, 179, 0,10.5802160145142,300.935466724502,15.2459286828171,16.4557364055313,177.211965721536,9598.68428751154,2013.67792405735
Badajoz,7/9/1999 12:00:00 AM,190, 43.19, 23.81, 30.2, 10.5306925886628, 23.5, 860.66, 179, 0,10.5276899119793,311.463156636481,15.0956944505273,16.324090514287,123.873170547889,9722.55745805943,2106.58280196827
Badajoz,7/10/1999 12:00:00 AM,191, 40.38, 21.57, 31.2, 10.1403535631496, 20.975, 881.635, 179, 0,10.1372670894256,321.600423725906,15.5952517444491,16.1934977901727,170.298303020012,9892.85576107944,2234.30652923328
Badajoz,7/11/1999 12:00:00 AM,192, 34.76, 18.89, 31.5, 8.45475630860998, 16.825, 898.46, 179, 0,8.45201068141601,330.052434407322,15.744885289803,16.0639498078513,256.834302166396,10149.6900632458,2426.93225585808
Badajoz,7/12/1999 12:00:00 AM,193, 32.38, 17.91, 26.2, 6.40406193577755, 15.145, 913.605, 179, 0,6.40184424017301,336.454278647495,13.0954635335025,15.9354382093885,292.362838725029,10442.0529019709,2646.20438490185
Badajoz,7/13/1999 12:00:00 AM,194, 34.15, 18.15, 26.6, 7.05545102362205, 16.15, 929.755, 179, 0,7.05284694624126,343.507125593737,13.295091138887,15.8079547037134,226.715212423763,10668.7681143946,2816.24079421967
Badajoz,7/14/1999 12:00:00 AM,195, 37.85, 20.5, 31.2, 9.3060442577136, 19.175, 948.93, 179, 0,9.30238531637005,352.809510910107,15.5938664073178,15.6814910660837,179.899201973065,10848.6673163677,2951.16519569947
Badajoz,7/15/1999 12:00:00 AM,196, 41.2, 23.29, 30.8, 10.0058803277957, 22.245, 971.175, 179, 0,10.0016915513936,362.8112024615,15.3935530753437,15.556039137555,151.163042485937,10999.8303588536,3064.53747756392
Badajoz,7/16/1999 12:00:00 AM,197, 40.02, 22.14, 30.3, 9.5908684887622, 21.08, 992.255, 179, 0,9.58659568037289,372.397798141873,15.1432505541939,15.4315908244546,171.638116790083,11171.4684756437,3193.26606515648
Badajoz,7/17/1999 12:00:00 AM,198, 37.45, 20.47, 30.2, 8.85509007427496, 18.96, 1011.215, 179, 0,8.85089387713034,381.248692019003,15.0928445022747,15.308138097859,208.976857647876,11380.4453332916,3349.99870839239
Badajoz,7/18/1999 12:00:00 AM,199, 33.64, 16.48, 31.3, 8.4082798785031, 15.06, 1026.275, 179, 0,8.4040438095621,389.652735828566,15.6421155718072,15.1856729930761,281.85887107998,11662.3042043716,3561.39286170237
Badajoz,7/19/1999 12:00:00 AM,200, 34.73, 15.61, 31.6, 9.05890507992734, 15.17, 1041.445, 179, 0,9.05405541441976,398.706791242985,15.7915415037089,15.0641876091315,289.965717412377,11952.2699217839,3778.86714976166
Badajoz,7/20/1999 12:00:00 AM,201, 37.45, 17.73, 31.1, 9.62163452607398, 17.59, 1059.035, 179, 0,9.61616368489934,408.322954927885,15.5411583026735,14.9436741082584,244.966287576285,12197.2362093602,3962.59186544387
Badajoz,7/21/1999 12:00:00 AM,202, 39.7, 20.02, 30.3, 9.8604934509504, 19.86, 1078.895, 179, 0,9.85454144001744,418.177496367902,15.1408551264617,14.8241247153924,196.984181486387,12394.2203908466,4110.33000155866
Badajoz,7/22/1999 12:00:00 AM,203, 41.03, 22.42, 27.3, 8.96308131518668, 21.725, 1100.62, 179, 0,8.95734048699149,427.134836854894,13.6412572136625,14.7055317176692,156.613220214338,12550.833611061,4227.78991671941
Badajoz,7/23/1999 12:00:00 AM,204, 39.66, 22.06, 30.1, 9.39778188456104, 20.86, 1121.48, 179, 0,9.39139794598393,436.526234800877,15.0397764944148,14.5878874639279,155.851363666094,12706.684974727,4344.67843946898
Badajoz,7/24/1999 12:00:00 AM,205, 36.45, 19.91, 28.2, 8.00130962767734, 18.18, 1139.66, 179, 0,7.99554772164354,444.521782522521,14.0898463028108,14.4711843642165,222.212697704978,12928.897672432,4511.33796274772
Badajoz,7/25/1999 12:00:00 AM,206, 34.24, 17.38, 30, 8.12884207791084, 15.81, 1155.47, 179, 0,8.12263949178653,452.644422014308,14.9885544840246,14.3554148893027,249.918648796106,13178.8163212281,4698.7769493448
Badajoz,7/26/1999 12:00:00 AM,207, 32.24, 18.42, 26.5, 6.34254585265018, 15.33, 1170.8, 179, 0,6.33742024165863,458.981842255966,13.2392922578384,14.2405715701883,274.8526178508,13453.6689390789,4904.9164127329
Badajoz,7/27/1999 12:00:00 AM,208, 30.31, 18.01, 22.5, 4.8973441075404, 14.16, 1184.96, 179, 0,4.89315442560993,463.874996681576,11.2403756157046,14.1266469976268,262.137986705201,13715.8069257841,5101.5199027618
Badajoz,7/28/1999 12:00:00 AM,209, 34.53, 16.7, 29.3, 8.15763424640659, 15.615, 1200.575, 179, 0,8.15024967724723,472.025246358823,14.6367383196014,14.0136338216458,202.116004039888,13917.922929824,5253.10690579171
Badajoz,7/29/1999 12:00:00 AM,210, 36.57, 17.86, 28.5, 8.47931617052736, 17.215, 1217.79, 179, 0,8.47119785480154,480.496444213625,14.2363566829251,13.9015247510726,233.91337427013,14151.8363040942,5428.54193649431
Badajoz,7/30/1999 12:00:00 AM,211, 37.07, 19.42, 29.6, 8.72644733558759, 18.245, 1236.035, 179, 0,8.71761466564631,489.214058879271,14.7850198471264,13.790312553064,209.18546600973,14361.0217701039,5585.43103600161
Badajoz,7/31/1999 12:00:00 AM,212, 35.97, 16.85, 29.5, 8.71759718295393, 16.41, 1252.445, 179, 0,8.70827306939601,497.922331948667,14.7342237864296,13.6799900526395,251.160524653059,14612.1822947569,5773.8014294914
Badajoz,8/1/1999 12:00:00 AM,213, 37.15, 19.11, 29.6, 8.81208591390047, 18.13, 1270.575, 179, 0,8.8021306206826,506.72446256935,14.7832799701383,13.5705501322184,218.619045431149,14830.8013401881,5937.76571356477
Badajoz,8/2/1999 12:00:00 AM,214, 34.65, 18.34, 26, 7.03068091237839, 16.495, 1287.07, 179, 0,7.02229506060906,513.746757629959,12.9844942368513,13.4619857311607,249.560244995897,15080.361585184,6124.93589731169
Badajoz,8/3/1999 12:00:00 AM,215, 32.35, 19.7, 27.9, 6.46957991550207, 16.025, 1303.095, 179, 0,6.4614364035177,520.208194033477,13.9324405921767,13.3542898453114,226.822883699996,15307.184468884,6295.05306008669
Badajoz,8/4/1999 12:00:00 AM,216, 32.16, 20, 22.4, 5.08922668169956, 16.08, 1319.175, 179, 0,5.08246917895182,525.290663212428,11.1851285793485,13.2474555265489,242.424466303874,15549.6089351879,6476.87140981459
Badajoz,8/5/1999 12:00:00 AM,217, 33.42, 16.96, 25.9, 6.81654609878848, 15.19, 1334.365, 179, 0,6.80700250383237,532.097665716261,12.9318691822969,13.1414758823365,207.064692825188,15756.673628013,6632.16992943348
Badajoz,8/6/1999 12:00:00 AM,218, 30.72, 19.06, 19.4, 4.17857878189535, 14.89, 1349.255, 179, 0,4.1724127566377,536.270078472898,9.68568641441957,13.0363440752778,244.250679180633,16000.9243071937,6815.35793881896
Badajoz,8/7/1999 12:00:00 AM,219, 28.69, 16.16, 21.4, 4.49178156168812, 12.425, 1361.68, 179, 0,4.4847985658697,540.754877038768,10.6833656080041,12.9320533226756,212.78242341678,16213.7067306105,6974.94475638154
Badajoz,8/8/1999 12:00:00 AM,220, 27.28, 15.75, 21.9, 4.27898837200603, 11.515, 1373.195, 179, 0,4.27198302685333,545.026860065621,10.9320732091903,12.8285968960942,246.852516579945,16460.5592471904,7160.0841438165
Badajoz,8/9/1999 12:00:00 AM,221, 28.12, 15.92, 23.9, 4.88743245890296, 12.02, 1385.215, 179, 0,4.87900969250951,549.905869758131,11.9294059438676,12.7259681209254,245.698345376552,16706.257592567,7344.35790284891
Badajoz,8/10/1999 12:00:00 AM,222, 31.06, 14.68, 29.4, 7.26634409956259, 12.87, 1398.085, 179, 0,7.25316768598385,557.159037444115,14.6733437782531,12.624160375958,255.438404773066,16961.69599734,7535.93670642871
Badajoz,8/11/1999 12:00:00 AM,223, 34.18, 15.13, 29.8, 8.41558709793084, 14.655, 1412.74, 179, 223,8.39953631986953,565.558573763984,14.8715817101849,12.5231670929503,281.453075346616,17243.1490726866,7747.02651293868
Badajoz,8/12/1999 12:00:00 AM,224, 34.92, 16.92, 28.5, 8.03833220643219, 15.92, 1428.66, 179, 223,8.02221341073719,573.580787174722,14.2214253115255,12.4229817562067,261.739838099254,17504.8889107859,7943.33139151312
Badajoz,8/13/1999 12:00:00 AM,225, 36.28, 17.47, 28.5, 8.43680453317707, 16.875, 1445.535, 179, 223,8.41902478698615,581.999811961708,14.2199695089267,12.3235979021571,233.320259017214,17738.2091698031,8118.32158577603
Badajoz,8/14/1999 12:00:00 AM,226, 38.25, 19.84, 28.3, 8.70432662468009, 19.045, 1464.58, 179, 223,8.68505621128967,590.684868172997,14.1186734699613,12.2250091189398,194.724707462865,17932.933877266,8264.36511637318
Badajoz,8/15/1999 12:00:00 AM,227, 39.74, 20.98, 28, 8.96499981156102, 20.36, 1484.94, 179, 223,8.94415763105902,599.629025804056,13.9674522550852,12.1272090459883,170.130015313034,18103.063892579,8391.96262785795
Badajoz,8/16/1999 12:00:00 AM,228, 35.71, 18.56, 27.2, 7.68540599359535, 17.135, 1502.075, 179, 223,7.66665057322378,607.29567637728,13.5668106385966,12.0301913736204,224.614091577089,18327.6779841561,8560.42319654077
Badajoz,8/17/1999 12:00:00 AM,229, 32.64, 14.92, 28.7, 7.60094665686754, 13.78, 1515.855, 179, 223,7.58148291862087,614.877159295901,14.3132539660586,11.9339498426314,275.067085697546,18602.7450698536,8766.72351081393
Badajoz,8/18/1999 12:00:00 AM,230, 33.12, 13.5, 26.7, 7.4111581290778, 13.31, 1529.165, 179, 223,7.39125249369203,622.268411789593,13.3141432246119,11.8384782438904,298.610260866898,18901.3553307205,8990.6812064641
Badajoz,8/19/1999 12:00:00 AM,231, 33.17, 15.4, 26.8, 7.20227934238841, 14.285, 1543.45, 179, 223,7.18199665627574,629.450408445869,13.3622636139215,11.7437704179393,261.53970096847,19162.895031689,9186.83598219045
Badajoz,8/20/1999 12:00:00 AM,232, 35.42, 14.8, 27, 8.07605730906833, 15.11, 1558.56, 179, 223,8.05222007181805,637.502628517687,13.4601534894363,11.6498202545958,248.705131514114,19411.6001632031,9373.36483082604
Badajoz,8/21/1999 12:00:00 AM,233, 37.11, 16.61, 27.2, 8.45943469830714, 16.86, 1575.42, 179, 223,8.43327482238456,645.935903340071,13.5579434885149,11.556621692559,221.083021063991,19632.6831842671,9539.17709662403
Badajoz,8/22/1999 12:00:00 AM,234, 36.64, 16.64, 27.2, 8.29549301982898, 16.64, 1592.06, 179, 223,8.26862643601123,654.204529776083,13.5559537282416,11.4641687190185,226.417656258198,19859.1008405253,9708.99033881768
Badajoz,8/23/1999 12:00:00 AM,235, 38.58, 17.51, 25.4, 8.25193440997753, 18.045, 1610.105, 179, 223,8.22395482206645,662.428484598149,12.656938488745,11.3724553692664,202.57678352641,20061.6776240517,9860.92292646249
Badajoz,8/24/1999 12:00:00 AM,236, 38.98, 18.69, 23.5, 7.60588818089234, 18.835, 1628.94, 179, 223,7.57889889080745,670.007383488957,11.7083054403437,11.2814757263122,176.643397783547,20238.3210218353,9993.40547480015
Badajoz,8/25/1999 12:00:00 AM,237, 32.05, 19.39, 18.8, 4.32808087197253, 15.72, 1644.66, 179, 223,4.31201387089924,674.319397359856,9.36510467004744,11.1912239205017,208.993252110135,20447.3142739454,10150.1504138827
Badajoz,8/26/1999 12:00:00 AM,238, 34, 17.42, 25.7, 6.88062524951159, 15.71, 1660.37, 179, 223,6.85391312025518,681.173310480111,12.8001134201475,11.1016941291377,167.284182168722,20614.5984561141,10275.6135505093
Badajoz,8/27/1999 12:00:00 AM,239, 33.81, 17.09, 25.2, 6.73543693170776, 15.45, 1675.82, 179, 223,6.70810111872187,687.881411598833,12.548862821059,11.0128805761046,232.802062828933,20847.4005189431,10450.215097631
Badajoz,8/28/1999 12:00:00 AM,240, 34.97, 15.93, 25.6, 7.37204264145406, 15.45, 1691.27, 179, 223,7.34077570057983,695.222187299413,12.7457115398466,10.9247775314958,228.232442558011,21075.6329615011,10621.3894295495
Badajoz,8/29/1999 12:00:00 AM,241, 36.3, 17.12, 23.4, 6.977597517548, 16.71, 1707.98, 179, 223,6.9466816277186,702.168868927131,11.6481603933024,10.8373793112438,211.738132955701,21287.3710944568,10780.1930292663
Badajoz,8/30/1999 12:00:00 AM,242, 34.42, 17.53, 23.5, 6.4000163085393, 15.975, 1723.955, 179, 223,6.37040324264814,708.539272169779,11.6956324003805,10.7506802767539,204.206811895082,21491.5779063519,10933.3481381876
Badajoz,8/31/1999 12:00:00 AM,243, 34.87, 18.78, 22.5, 6.08622042049797, 16.825, 1740.78, 179, 223,6.05682187706087,714.59609404684,11.1956586204874,10.6646748345398,192.612446093766,21684.1903524456,11077.8074727579
Badajoz,9/1/1999 12:00:00 AM,244, 31.28, 19, 21.5, 4.79581449643662, 15.14, 1755.92, 179, 223,4.77163947039239,719.367733517233,10.6958107626622,10.5793574358635,207.959358875554,21892.1497113212,11233.7769919146
Badajoz,9/2/1999 12:00:00 AM,245, 32.37, 16.47, 23.8, 6.02283427072031, 14.42, 1770.34, 179, 223,5.99116167089115,725.358895188124,11.8374208352703,10.4947225763766,208.300914602846,22100.450625924,11390.0026778667
Badajoz,9/3/1999 12:00:00 AM,246, 33.76, 16.98, 24, 6.41498428995588, 15.37, 1785.71, 179, 223,6.37980317505235,731.738698363176,11.9341894913908,10.4107647957656,216.476833525006,22316.927459449,11552.3603030105
Badajoz,9/4/1999 12:00:00 AM,247, 33.19, 16.9, 21.4, 5.57864186534416, 15.045, 1800.755, 179, 223,5.54674648145205,737.285444844628,10.638823710881,10.3274786773995,223.094754804686,22540.0222142537,11719.681369114
Badajoz,9/5/1999 12:00:00 AM,248, 28.78, 16.6, 16.2, 3.37153852743228, 12.69, 1813.445, 179, 223,3.35144907281456,740.636893917443,8.05173580812455,10.2448588479803,230.197548044188,22770.2197622979,11892.3295301471
Badajoz,9/6/1999 12:00:00 AM,249, 28.1, 16.56, 17, 3.39990037924099, 12.33, 1825.775, 179, 223,3.37879450458695,744.01568842203,8.44723376730249,10.1628999771964,177.842714661951,22948.0624769599,12025.7115661436
