Location,Date,Doy,Tmax,Tmin,Radiation,ET0,GrowingDegreeDaysRate,GrowingDegreeDays,FloweringDOY,MaturityDOY,Trate,cumT,LightInterception, LeafAreaIndex, AGBrate, AGBstate,Yield
Cadriano,9/12/2005 12:00:00 AM,255, 26.5, 14.75, 15.7, 3.02186067113112, 10.625, 1764.05, 179, 227,2.69440630089084,449.181339473488,6.99935958797069,4.44355863811617,131.940081190078,11815.2492261595,6482.29650123613
Cadriano,9/13/2005 12:00:00 AM,256, 27.74, 14.21, 20.5, 4.31355415515233, 10.975, 1775.025, 179, 227,3.83774711760502,453.019086591093,9.11937268910034,4.40801016901124,157.923050703589,11973.1722768631,6600.73878926382
Cadriano,9/14/2005 12:00:00 AM,257, 28.31, 16.28, 18.2, 3.72116827430346, 12.295, 1787.32, 179, 227,3.30340292635017,456.322489517443,8.07836797851165,4.37274608765915,175.661916423795,12148.8341932869,6732.48522658167
Cadriano,9/15/2005 12:00:00 AM,258, 30.13, 16.83, 18.9, 4.22005754748717, 13.48, 1800.8, 179, 227,3.73792359541551,460.060413112858,8.3703545696219,4.33776411895788,131.67739804974,12280.5115913367,6831.24327511897
Cadriano,9/16/2005 12:00:00 AM,259, 28.46, 16, 13.3, 2.76799828688312, 12.23, 1813.03, 179, 227,2.44622452529675,462.506637638155,5.87695200907844,4.30306200600622,162.594137514905,12443.1057288516,6953.18887825515
Cadriano,9/17/2005 12:00:00 AM,260, 25.83, 13.15, 9.7, 1.88431583556441, 9.49, 1822.52, 179, 227,1.661465294557,464.168102932712,4.27640978572351,4.26863750995817,139.430686415386,12582.536415267,7057.76189306669
Cadriano,9/18/2005 12:00:00 AM,261, 14.39, 11.8, 4.2, 0.279759929942244, 3.095, 1825.615, 179, 227,0.246104054768526,464.414206987481,1.84736432812447,4.2344884098785,33.0887207170357,12615.625135984,7082.57843360447
Cadriano,9/19/2005 12:00:00 AM,262, 17.15, 11.29, 7.3, 0.779506209883422, 4.22, 1829.835, 179, 227,0.68412759376164,465.098334581242,3.20339425853122,4.20061250259947,19.4896936617132,12635.1148296457,7097.19570385075
Cadriano,9/20/2005 12:00:00 AM,263, 21.05, 12.69, 8.7, 1.23534467495681, 6.87, 1836.705, 179, 227,1.08162948137221,466.179964062614,3.80872507839451,4.16700760257868,55.0182963902737,12690.133126036,7138.45942614346
Cadriano,9/21/2005 12:00:00 AM,264, 21.17, 12.82, 10.3, 1.46764263474585, 6.995, 1843.7, 179, 227,1.28195294016373,467.461917002778,4.49840954844329,4.13367154175805,66.6050798084239,12756.7382058444,7188.41323599977
Cadriano,9/22/2005 12:00:00 AM,265, 21.97, 11.56, 10.7, 1.70872781569518, 6.765, 1850.465, 179, 227,1.4889310514561,468.950848054234,4.66181977733495,4.10060216942398,76.0793514880472,12832.8175573324,7245.47274961581
Cadriano,9/23/2005 12:00:00 AM,266, 23.38, 13.58, 13.4, 2.18656765825461, 8.48, 1858.945, 179, 227,1.9006540666329,470.851502120867,5.82391411414428,4.06779735206859,98.830579279501,12931.6481366119,7319.59568407544
Cadriano,9/24/2005 12:00:00 AM,267, 24.76, 14.82, 14.8, 2.53360917148292, 9.79, 1868.735, 179, 227,2.19688213259066,473.048384253458,6.41650968276837,4.03525497325204,142.540297943681,13074.1884345556,7426.5009075332
Cadriano,9/25/2005 12:00:00 AM,268, 24.34, 13.33, 14.1, 2.48114676637047, 8.835, 1877.57, 179, 227,2.14602643302471,475.194410686483,6.09777968715501,4.00297293346602,141.724657618146,13215.9130921738,7532.79440074681
Cadriano,9/26/2005 12:00:00 AM,269, 25.97, 14.02, 14.9, 2.84209298737961, 9.995, 1887.565, 179, 227,2.45202484335989,477.646435529842,6.42751140238863,3.9709491499983,152.368269932786,13368.2813621066,7647.0706031964
Cadriano,9/27/2005 12:00:00 AM,270, 24.41, 15.34, 11.2, 1.82819903956508, 9.875, 1897.44, 179, 227,1.57326729231831,479.219702822161,4.81911249613087,3.93918155679831,158.679187746469,13526.960549853,7766.07999400625
Cadriano,9/28/2005 12:00:00 AM,271, 24.54, 15.68, 10.3, 1.67170679626401, 10.11, 1907.55, 179, 227,1.43489484656111,480.654597668722,4.42045726936356,3.90766810434392,119.152556466836,13646.1131063199,7855.44441135637
Cadriano,9/29/2005 12:00:00 AM,272, 23.76, 15.03, 5.9, 0.929597200607631, 9.395, 1916.945, 179, 227,0.795837087499112,481.450434756221,2.52552331976451,3.87640675950917,103.825490114177,13749.938596434,7933.31352894201
Cadriano,9/30/2005 12:00:00 AM,273, 22.15, 12.78, 11.6, 1.78796568540316, 7.465, 1924.41, 179, 227,1.52667435030791,482.977109106529,4.95239439105301,3.8453955054331,47.1325789551052,13797.0711753892,7968.66296315833
Cadriano,10/1/2005 12:00:00 AM,274, 21.94, 10.36, 15.9, 2.64098854223211, 6.15, 1930.56, 179, 227,2.24905495575969,485.226164062289,6.77018722814214,3.81463234138963,76.1430637624401,13873.2142391516,8025.77026098016
Cadriano,10/2/2005 12:00:00 AM,275, 19, 12.76, 3, 0.351618367301823, 5.88, 1936.44, 179, 227,0.29863443188228,485.524798494171,1.2739711274494,3.78411528265852,99.5217522536894,13972.7359914053,8100.41157517043
Cadriano,10/3/2005 12:00:00 AM,276, 16.15, 9.83, 5.4, 0.573305801318595, 2.99, 1939.43, 179, 227,0.485599120126029,486.010397614297,2.28694288689339,3.75384236039725,9.52293417768423,13982.258925583,8107.55377580369
Cadriano,10/4/2005 12:00:00 AM,277, 17.98, 8.2, 6, 0.813113539715603, 3.09, 1942.52, 179, 227,0.686838176556702,486.697235790854,2.53410431511299,3.72381162151407,17.6666338012515,13999.9255593842,8120.80375115463
Cadriano,10/5/2005 12:00:00 AM,278, 18.97, 11.21, 4, 0.513069181404116, 5.09, 1947.61, 179, 227,0.432194555407696,487.129430346261,1.68474182847978,3.69402112854196,32.2464774098128,14032.172036794,8144.98860921199
Cadriano,10/6/2005 12:00:00 AM,279, 18.64, 12.7, 7.8, 0.883904769045163, 5.67, 1953.28, 179, 227,0.742501644595113,487.871931990856,3.27609547468454,3.66446895951362,23.8812154187008,14056.0532522127,8162.89952077602
Cadriano,10/7/2005 12:00:00 AM,280, 18.17, 12.52, 4.9, 0.53446189945877, 5.345, 1958.625, 179, 227,0.447698589027663,488.319630579884,2.05227265821666,3.63515320783751,43.7768257804722,14099.8300779932,8195.73214011137
Cadriano,10/8/2005 12:00:00 AM,281, 15.7, 12.66, 2.2, 0.166014164655382, 4.18, 1962.805, 179, 227,0.138669070969082,488.458299650853,0.918813032506167,3.60607198217481,21.4462492783641,14121.2763272716,8211.81682707014
Cadriano,10/9/2005 12:00:00 AM,282, 20.19, 11.09, 12.3, 1.75525299133753, 5.64, 1968.445, 179, 227,1.46193521653244,489.920234867386,5.12228244363981,3.57722340631741,12.955263758337,14134.2315910299,8221.5332748889
Cadriano,10/10/2005 12:00:00 AM,283, 19.16, 9.2, 8.2, 1.16867680861625, 4.18, 1972.625, 179, 227,0.970566370103549,490.890801237489,3.40498081940738,3.54860561906687,53.5278515360361,14187.7594425659,8261.67916354092
Cadriano,10/11/2005 12:00:00 AM,284, 19.36, 9.01, 9.1, 1.32543464674966, 4.185, 1976.81, 179, 227,1.09753911432017,491.988340351809,3.7676719726642,3.52021677411434,35.6246118230497,14223.384054389,8288.39762240821
Cadriano,10/12/2005 12:00:00 AM,285, 18.59, 8.61, 12.7, 1.77412987793577, 3.6, 1980.41, 179, 227,1.46475991488477,493.453100266694,5.24269703993736,3.49205503992142,33.9090477539778,14257.293102143,8313.8294082237
Cadriano,10/13/2005 12:00:00 AM,286, 19.54, 8.07, 13.7, 2.0860064566803, 3.805, 1984.215, 179, 227,1.71713529379532,495.170235560489,5.63870582702641,3.46411859960205,49.8711555924042,14307.1642577354,8351.232774918
Cadriano,10/14/2005 12:00:00 AM,287, 19.13, 9.63, 10.1, 1.41209204766804, 4.38, 1988.595, 179, 227,1.1589059505433,496.329141511033,4.14454217762119,3.43640565080524,61.7438288059392,14368.9080865413,8397.54064652245
Cadriano,10/15/2005 12:00:00 AM,288, 19.67, 9.31, 10.7, 1.57644540402233, 4.49, 1993.085, 179, 227,1.28987889727616,497.619020408309,4.37747611355255,3.40891440559879,46.5224859437979,14415.4305724851,8432.4325109803
Cadriano,10/16/2005 12:00:00 AM,289, 19.9, 7.93, 14.2, 2.22424268623331, 3.915, 1997, 179, 227,1.81436850984223,499.433388918151,5.79164157742837,3.381643090354,42.8445474613956,14458.2751199465,8464.56592157635
Cadriano,10/17/2005 12:00:00 AM,290, 17.58, 8.19, 7.4, 0.9726621586063, 2.885, 1999.885, 179, 227,0.790983078804514,500.224371996955,3.00889406016391,3.35458994563117,41.7722148772021,14500.0473348237,8495.89508273425
Cadriano,10/18/2005 12:00:00 AM,291, 16.34, 6.25, 12.5, 1.6078002325352, 1.295, 2001.18, 179, 227,1.30342976718568,501.527801764141,5.06682103911944,3.32775322606612,9.74129451978066,14509.7886293435,8503.20105362409
Cadriano,10/19/2005 12:00:00 AM,292, 14.43, 6.57, 1.7, 0.183927801127862, 0.5, 2001.68, 179, 227,0.148642104212254,501.676443868353,0.686931436170346,3.30113120025759,6.3335262988993,14516.1221556424,8507.95119834826
Cadriano,10/20/2005 12:00:00 AM,293, 13.72, 9.72, 2.4, 0.189748913385827, 1.72, 2003.4, 179, 227,0.152862598410721,501.829306466764,0.966725525957962,3.27472215065553,2.95380517553249,14519.0759608179,8510.16655222991
Cadriano,10/21/2005 12:00:00 AM,294, 18.41, 8.16, 4.2, 0.58868620100381, 3.285, 2006.685, 179, 227,0.47273944459514,502.302045911359,1.68638713113537,3.24852437345029,7.93923338192976,14527.0151941999,8516.12097726636
Cadriano,10/22/2005 12:00:00 AM,295, 20.25, 9.39, 4.9, 0.750017988227662, 4.82, 2011.505, 179, 227,0.600363518561934,502.902409429921,1.96114045738095,3.22253617846269,20.3209649301812,14547.33615913,8531.36170096399
Cadriano,10/23/2005 12:00:00 AM,296, 21.22, 11.3, 5.2, 0.794969556569954, 6.26, 2017.765, 179, 227,0.634287778428664,503.53669720835,2.07447972099723,3.19675588903498,30.6918481580119,14578.028007288,8554.3805870825
Cadriano,10/24/2005 12:00:00 AM,297, 20.25, 11.67, 4.4, 0.614593253401025, 5.96, 2023.725, 179, 227,0.488771059419098,504.025468267769,1.74960646699514,3.1711818419227,30.9097478428587,14608.9377551309,8577.56289796464
Cadriano,10/25/2005 12:00:00 AM,298, 21.42, 11.2, 7.3, 1.13656826515086, 6.31, 2030.035, 179, 227,0.900914763212636,504.926383030982,2.89321722817033,3.14581238718732,27.6000420168483,14636.5377971478,8598.26292947728
Cadriano,10/26/2005 12:00:00 AM,299, 21.39, 11.19, 7.1, 1.1034848591143, 6.29, 2036.325, 179, 227,0.87179363358125,505.798176664563,2.80463059701381,3.12064588808982,45.4958409129784,14682.0336380607,8632.38481016202
Cadriano,4/30/2006 12:00:00 AM,120, 12.63, 7.65, 6.9, 0.573143140991043, 0.140000000000001, 0.140000000000001, 0, 0,0.000286499939541876,0.000286499939541876,0.00172456882186595,0,0,0,0
Cadriano,5/1/2006 12:00:00 AM,121, 19.2, 7.25, 13.3, 2.02957139396362, 3.225, 3.365, 0, 0,0.00105119916884039,0.00133769910838226,0.00344431070204267,3.61512739283649E-05,0.0139043361262942,0.0139043361262942,0
Cadriano,5/2/2006 12:00:00 AM,122, 19.58, 10.59, 15.2, 2.11335438373853, 5.085, 8.45, 0, 0,0.0012148235105093,0.00255252261889156,0.00436872242105371,0.00014999435340763,0.0437857997997175,0.0576901359260117,0
Cadriano,5/3/2006 12:00:00 AM,123, 21.74, 10.21, 28.6, 4.71117112516122, 5.975, 14.425, 0, 0,0.00310755755760959,0.00566008017650115,0.00943248969167861,0.000319664610435304,0.0652577911644897,0.122947927090501,0
Cadriano,5/4/2006 12:00:00 AM,124, 21.92, 9.4, 27.9, 4.76497128019212, 5.66, 20.085, 0, 0,0.00396920115544264,0.0096292813319438,0.0116202916791121,0.00066668590619216,0.133469729137252,0.256417656227754,0
Cadriano,5/5/2006 12:00:00 AM,125, 20.91, 9.91, 21.5, 3.38332433467769, 5.41, 25.495, 0, 0,0.00350890843480016,0.013138189766744,0.0111490244335961,0.00107531346308814,0.157164444959992,0.413582101187746,0
Cadriano,5/6/2006 12:00:00 AM,126, 22.34, 9.58, 19.9, 3.47048520768402, 5.96, 31.455, 0, 0,0.00434792065958601,0.01748611042633,0.0124656375042586,0.00150722666964565,0.166120464060581,0.579702565248327,0
Cadriano,5/7/2006 12:00:00 AM,127, 22.76, 8.72, 21.5, 3.93221383479337, 5.74, 37.195, 0, 0,0.00583955780312486,0.0233256682294548,0.0159643521489444,0.00197231960492954,0.178881898186112,0.758584463434439,0
Cadriano,5/8/2006 12:00:00 AM,128, 20.48, 10.82, 12.3, 1.81489324747781, 5.65, 42.845, 0, 0,0.00322637782014867,0.0265520460496035,0.0109329976413155,0.00255861043759952,0.225496474103839,0.984080937538278,0
Cadriano,5/9/2006 12:00:00 AM,129, 18.21, 9.75, 12.2, 1.57646516899785, 3.98, 46.825, 0, 0,0.00302504769511218,0.0295770937447157,0.0117051688188675,0.00284144708658035,0.108783326531089,1.09286426406937,0
Cadriano,5/10/2006 12:00:00 AM,130, 21.02, 9.51, 18.4, 2.95575372821784, 5.265, 52.09, 0, 0,0.0062625500701878,0.0358396438149035,0.0194926458505955,0.00324202722648405,0.154069284578344,1.24693354864771,0
Cadriano,5/11/2006 12:00:00 AM,131, 21.65, 11.13, 20.4, 3.236463080738, 6.39, 58.48, 0, 0,0.00816443096255135,0.0440040747774548,0.0257309271697406,0.00405165427188853,0.311395017463263,1.55832856611097,0
Cadriano,5/12/2006 12:00:00 AM,132, 24.96, 11, 25.2, 4.93748663356674, 7.98, 66.46, 0, 0,0.0157410333744988,0.0597451081519536,0.0401696318872685,0.00538631746418298,0.513331997036325,2.0716605631473,0
Cadriano,5/13/2006 12:00:00 AM,133, 24.92, 11.18, 23.1, 4.49487635002257, 8.05, 74.51, 0, 0,0.019036265552295,0.0787813737042486,0.0489154428303468,0.0074881934526843,0.808413841731278,2.88007440487858,0
Cadriano,5/14/2006 12:00:00 AM,134, 22, 13.2, 13, 1.94436607238873, 7.6, 82.11, 0, 0,0.0105724347335361,0.0893538084377847,0.0353435635109382,0.00990461632850343,0.929393413776589,3.80946781865517,0
Cadriano,5/15/2006 12:00:00 AM,135, 24.2, 11.94, 22.4, 4.08825839610943, 8.07, 90.18, 0, 0,0.0259971413519829,0.115350949789768,0.0712205430604134,0.0117585629524697,0.713056393833178,4.52252421248834,0
Cadriano,5/16/2006 12:00:00 AM,136, 27.08, 12.87, 27.1, 5.69621048045664, 9.975, 100.155, 0, 0,0.0492752364533959,0.164626186243163,0.117214673901936,0.0163763249131493,1.77606229256906,6.29858650505741,0
Cadriano,5/17/2006 12:00:00 AM,137, 27.55, 14.3, 21.6, 4.48535022359562, 10.925, 111.08, 0, 0,0.0541462809843456,0.218772467227509,0.130375512608724,0.0232905254899397,2.65930791415017,8.95789441920757,0
Cadriano,5/18/2006 12:00:00 AM,138, 29.37, 15.17, 20.8, 4.66344281777411, 12.27, 123.35, 0, 0,0.0713615529943421,0.290134020221851,0.159144258896563,0.029841243120965,2.51950678116359,11.4774012003712,0
Cadriano,5/19/2006 12:00:00 AM,139, 28.47, 16.52, 25.6, 5.243663101795, 12.495, 135.845, 0, 0,0.100244426190526,0.390378446412377,0.244700818936956,0.0376046979305866,2.98594415754676,14.4633453579179,0
Cadriano,5/20/2006 12:00:00 AM,140, 26.72, 14.9, 18, 3.49469537836807, 10.81, 146.655, 0, 0,0.0917706980789926,0.48214914449137,0.236339993414998,0.0522219013497856,5.62200131507655,20.0853466729945,0
Cadriano,5/21/2006 12:00:00 AM,141, 27.11, 15.23, 20.4, 4.01309845205712, 11.17, 157.825, 0, 0,0.131797840501196,0.613946984992566,0.334987538724123,0.0657866352718395,5.21720535463608,25.3025520276306,0
Cadriano,5/22/2006 12:00:00 AM,142, 29.36, 14.3, 28.1, 6.4353767046047, 11.83, 169.655, 0, 0,0.266465816378841,0.880412801371407,0.581759995097705,0.083576148515784,6.84212047844022,32.1446725060708,0
Cadriano,5/23/2006 12:00:00 AM,143, 28.27, 15.25, 12.5, 2.63162932538593, 11.76, 181.415, 0, 0,0.147963652446436,1.02837645381784,0.351406947349853,0.114735213853217,11.9842558990127,44.1289284050835,0
Cadriano,5/24/2006 12:00:00 AM,144, 21.43, 11.36, 12.5, 1.93572281491456, 6.395, 187.81, 0, 0,0.122130389925375,1.15050684374322,0.394330702284605,0.129342322137182,5.61811857075578,49.7470469758393,0
Cadriano,5/25/2006 12:00:00 AM,145, 25.3, 10.47, 26, 5.25873167753121, 7.885, 195.695, 0, 0,0.381325812439598,1.53183265618282,0.942667522455152,0.149552756456024,7.77324396878528,57.5202909446246,0
Cadriano,5/26/2006 12:00:00 AM,146, 27.87, 14.13, 22.6, 4.80038556687622, 11, 206.695, 0, 0,0.469176046963212,2.00100870314603,1.10442989564571,0.20469880651965,21.2100192552409,78.7303101998655,0
Cadriano,5/27/2006 12:00:00 AM,147, 29.63, 15.58, 24.9, 5.60027401379602, 12.605, 219.3, 0, 0,0.679713092915941,2.68072179606197,1.51107391994689,0.257785990528601,20.4181476957502,99.1484578956156,0
Cadriano,5/28/2006 12:00:00 AM,148, 31.9, 15.36, 25.9, 6.56755057779555, 13.63, 232.93, 0, 0,0.974835115318994,3.65555691138096,1.92219528328602,0.320352006184002,24.0638521751542,123.21231007077,0
Cadriano,5/29/2006 12:00:00 AM,149, 24.64, 15.62, 17.1, 2.80421178859176, 10.13, 243.06, 0, 0,0.559028243997352,4.21458515537832,1.70446879426952,0.443670444583216,47.4301686150825,170.642478685852,0
Cadriano,5/30/2006 12:00:00 AM,150, 15.45, 8.52, 8.7, 0.933487054379048, 1.985, 245.045, 0, 0,0.194266801407055,4.40885195678537,0.905272957087576,0.465662353201279,8.45842639156247,179.100905077415,0
Cadriano,5/31/2006 12:00:00 AM,151, 18.34, 8.08, 16.3, 2.2795366685962, 3.21, 248.255, 0, 0,0.491359480978088,4.90021143776346,1.75675163516345,0.484550873450911,7.2648154806278,186.365720558043,0
Cadriano,6/1/2006 12:00:00 AM,152, 21.31, 9.05, 23.1, 3.83501936025755, 5.18, 253.435, 0, 0,0.914316968109215,5.81452840587267,2.75366562450736,0.543700701006864,22.7499336753667,209.115654233409,0
Cadriano,6/2/2006 12:00:00 AM,153, 20, 7.51, 14.9, 2.37774972266226, 3.755, 257.19, 0, 0,0.626728544067677,6.44125694994035,1.96367498597639,0.610910794737028,25.8500360500628,234.965690283472,0
Cadriano,6/3/2006 12:00:00 AM,154, 20.74, 11.62, 7.6, 1.10606334764039, 6.18, 263.37, 0, 0,0.323036763292275,6.76429371323263,1.10982766324316,0.689791618923699,30.3387785333353,265.304468816807,0
Cadriano,6/4/2006 12:00:00 AM,155, 25.81, 10.69, 23.8, 4.92294827824698, 8.25, 271.62, 0, 0,1.53997655630608,8.30427026953871,3.72250935501765,0.749306127365114,22.8901955543902,288.194664371198,0
Cadriano,6/5/2006 12:00:00 AM,156, 22.92, 11.7, 21.6, 3.66127021853405, 7.31, 278.93, 0, 0,1.35825423352779,9.66252450306651,4.00657281394914,0.926181159368777,68.0288584629475,356.223522834145,0
Cadriano,6/6/2006 12:00:00 AM,157, 20.95, 12.74, 20.6, 2.89389823782344, 6.845, 285.775, 0, 0,1.22880242954366,10.8913269326102,4.37356948453689,1.10444360029341,68.5624772787047,424.78600011285,0
Cadriano,6/7/2006 12:00:00 AM,158, 22.09, 10.56, 29.2, 4.86656984895383, 6.325, 292.1, 0, 0,2.30719415824191,13.1985210908521,6.92172017577702,1.28425197572643,69.1570674742396,493.943067587089,0
Cadriano,6/8/2006 12:00:00 AM,159, 23.81, 12, 26.3, 4.67578188652746, 7.905, 300.005, 0, 0,2.61735351355892,15.815874604411,7.36095043322498,1.6399072626583,136.790494973793,630.733562560883,0
Cadriano,6/9/2006 12:00:00 AM,160, 23.26, 12.56, 22.4, 3.76915091043517, 7.91, 307.915, 0, 0,2.39592247638069,18.2117970807917,7.1194633415104,2.01837052918256,145.562794817024,776.296357377907,0
Cadriano,6/10/2006 12:00:00 AM,161, 27.41, 13.54, 24.5, 5.15366227673159, 10.475, 318.39, 0, 0,3.64740126038529,21.859198341177,8.66969216074747,2.45915430331382,169.532220819716,945.828578197623,0
Cadriano,6/11/2006 12:00:00 AM,162, 24.34, 15.06, 26.5, 4.35701833469395, 9.7, 328.09, 0, 0,3.38812547566054,25.2473238168375,10.3035284921874,3.00577839404895,210.240034898126,1156.06861309575,0
Cadriano,6/12/2006 12:00:00 AM,163, 26.8, 12.64, 26.9, 5.60076908067522, 9.72, 337.81, 0, 0,4.70132081155082,29.9486446283883,11.2900146398707,3.65675532418535,250.375742360155,1406.4443554559,0
Cadriano,6/13/2006 12:00:00 AM,164, 30.58, 15.23, 31.4, 7.4852869265848, 12.905, 350.715, 0, 0,6.55872272090385,36.5073673492922,13.7565797715081,4.17742257433959,200.256634674707,1606.70099013061,0
Cadriano,6/14/2006 12:00:00 AM,165, 32.42, 16.48, 29.8, 7.55778614688113, 14.45, 365.165, 0, 0,6.82782742018201,43.3351947694742,13.4609033099851,4.67369118959674,190.872544329674,1797.57353446029,0
Cadriano,6/15/2006 12:00:00 AM,166, 33.22, 15.88, 29.2, 7.79004987692263, 14.55, 379.715, 0, 0,7.19726551307802,50.5324602825522,13.4890120283094,5.15054368935297,183.404807598547,1980.97834205883,0
Cadriano,6/16/2006 12:00:00 AM,167, 32.25, 16.35, 21.7, 5.47448359467279, 14.3, 394.015, 0, 0,5.1500121815444,55.6824724640966,10.2069229368284,5.65031158500183,192.218421403408,2173.19676346224,0
Cadriano,6/17/2006 12:00:00 AM,168, 32.73, 17.91, 19.7, 4.90199833438381, 15.32, 409.335, 0, 0,4.6532367030852,60.3357091671818,9.35014220708637,5.96080618074015,119.420998360893,2292.61776182313,0
Cadriano,6/18/2006 12:00:00 AM,169, 34.47, 19.38, 22.6, 5.91071247284736, 16.925, 426.26, 0, 0,5.63752027118454,65.9732294383663,10.7777157757256,6.14769214810429,71.8792182169766,2364.49698004011,0
Cadriano,6/19/2006 12:00:00 AM,170, 34.75, 19.1, 18.4, 4.91181453089616, 16.925, 443.185, 0, 0,4.70797300876084,70.6812024471272,8.8181977165773,6.3631117421716,82.8536900258908,2447.350670066,0
Cadriano,6/20/2006 12:00:00 AM,171, 36.2, 20.57, 22.2, 6.13080463614336, 18.385, 461.57, 0, 0,5.88788251666934,76.5690849637965,10.6601824415893,6.45568077270137,35.6034732806808,2482.95414334668,0
Cadriano,6/21/2006 12:00:00 AM,172, 36.64, 20.29, 16.7, 4.73895275481929, 18.465, 480.035, 0, 0,4.56090530603549,81.129990269832,8.03628170098703,6.56204274301233,40.9084501195989,2523.86259346628,0
Cadriano,6/22/2006 12:00:00 AM,173, 36.54, 20.08, 22.5, 6.385924378262, 18.31, 498.345, 0, 0,6.15635830645397,87.286348576286,10.8455764342228,6.65032129749767,33.9532901866702,2557.81588365295,0
Cadriano,6/23/2006 12:00:00 AM,174, 35.08, 19.96, 29.9, 7.94139551091862, 17.52, 515.865, 0, 0,7.67980815074628,94.9661567270323,14.4575511565694,6.82515198961734,67.2425738921813,2625.05845754513,0
Cadriano,6/24/2006 12:00:00 AM,175, 35.21, 21.14, 28.8, 7.46337778479266, 18.175, 534.04, 0, 0,7.23773886269302,102.203895589725,13.9646474596455,6.99665469021215,65.9625771518481,2691.02103469698,0
Cadriano,6/25/2006 12:00:00 AM,176, 36.7, 21, 23.9, 6.68861886221043, 18.85, 552.89, 0, 0,6.49668660769057,108.700582197416,11.6070905759826,7.101040429973,40.1483614464808,2731.16939614346,0
Cadriano,6/26/2006 12:00:00 AM,177, 36.97, 21.83, 29.7, 8.24823368347374, 19.4, 572.29, 0, 0,8.01684467446647,116.717426871882,14.4334105924226,7.14630808321933,17.410635863974,2748.58003200744,0
Cadriano,6/27/2006 12:00:00 AM,178, 37.71, 21.43, 24.9, 7.22975998578274, 19.57, 591.86, 0, 0,7.03099236955752,123.74841924144,12.1077124514686,7.18664946582515,15.5159163868543,2764.09594839429,0
Cadriano,6/28/2006 12:00:00 AM,179, 38.53, 23.56, 19.5, 5.58382446578288, 21.045, 612.905, 0, 0,5.43030851495377,129.178727756394,9.48194348608987,7.18664946582515,0,2764.09594839429,0
Cadriano,6/29/2006 12:00:00 AM,180, 34.53, 22.69, 24.7, 5.88053885044489, 18.61, 631.515, 0, 0,5.72564434652588,134.904372102919,12.0246986675796,7.27231882522197,32.9497536141623,2797.04570200845,0
Cadriano,6/30/2006 12:00:00 AM,181, 34.91, 20.17, 29.7, 7.78046621635175, 17.54, 649.055, 0, 0,7.59431214677398,142.498684249693,14.4947015054933,7.46459375691657,73.9518968056145,2870.99759881407,0
Cadriano,7/1/2006 12:00:00 AM,182, 33.68, 21.04, 27.4, 6.56283000096608, 17.36, 666.415, 182, 0,6.40104979057483,148.899734040268,13.3622815337234,7.40487700686124,95.6650299362558,2966.66262875032,71.7487724521919
Cadriano,7/2/2006 12:00:00 AM,183, 31.92, 21.72, 23.3, 4.89847212873985, 16.82, 683.235, 182, 0,4.77408986078226,153.673823901051,11.3541825729284,7.34563799080635,106.230138193101,3072.89276694342,151.421376097018
Cadriano,7/3/2006 12:00:00 AM,184, 32.03, 20.88, 26.3, 5.7513492263709, 16.455, 699.69, 182, 0,5.60095600935199,159.274779910403,12.8061379380806,7.2868728868799,100.626443052578,3173.519209996,226.891208386451
Cadriano,7/4/2006 12:00:00 AM,185, 32.09, 19.1, 26.5, 6.16885575955895, 15.595, 715.285, 182, 0,6.00277408287796,165.27755399328,12.8932754627772,7.22857790378486,141.027594043112,3314.54680403911,332.661903918785
Cadriano,7/5/2006 12:00:00 AM,186, 32.57, 18.79, 27.3, 6.58126752674727, 15.68, 730.965, 182, 0,6.39888468593243,171.676438679213,13.2717254857055,7.17074928055458,139.247374997993,3453.79417903711,437.09743516728
Cadriano,7/6/2006 12:00:00 AM,187, 32.67, 19.04, 14.7, 3.53768768722186, 15.855, 746.82, 182, 0,3.43679706781316,175.113235747026,7.14038679549569,7.11338328631014,137.528255345623,3591.32243438273,540.243626676498
Cadriano,7/7/2006 12:00:00 AM,188, 26.18, 19.54, 13.8, 2.07690656978846, 12.86, 759.68, 182, 0,2.01596614588553,177.129201892912,6.69754076035635,7.05647622001966,127.455904299598,3718.77833868233,635.835554901196
Cadriano,7/8/2006 12:00:00 AM,189, 29.38, 18.02, 20.7, 4.25984609527277, 13.7, 773.38, 182, 0,4.13127576066702,181.260477653579,10.0376171266736,7.00002441025951,105.486266975613,3824.26460565794,714.950255132906
Cadriano,7/9/2006 12:00:00 AM,190, 32.92, 20.31, 25.2, 5.91932824675174, 16.615, 789.995, 182, 0,5.73559845740049,186.996076110979,12.208909111081,6.94402421497743,84.9433349344755,3909.20794059242,778.657756333762
Cadriano,7/10/2006 12:00:00 AM,191, 35.04, 21.9, 24.9, 6.25640705816968, 18.47, 808.465, 182, 0,6.05674517807955,193.052821289059,12.0526808383773,6.88847202125761,46.6990773498847,3955.9070179423,813.682064346176
Cadriano,7/11/2006 12:00:00 AM,192, 35.88, 22.29, 28.2, 7.32279249173253, 19.085, 827.55, 182, 0,7.08257015450576,200.135391443564,13.63745310157,6.83336424508755,27.5705074177881,3983.47752536009,834.359944909517
Cadriano,7/12/2006 12:00:00 AM,193, 35.18, 23.14, 23.9, 5.81678158132519, 19.16, 846.71, 182, 0,5.62067589510689,205.756067338671,11.5471203460978,6.77869733112685,28.638651513297,4012.11617687339,855.838933544489
